owner_id,owner_username,shortcode,is_video,caption,comments,likes,created_at,location,imageUrl,multiple_images,username,followers,following
2194358016,deporloversteam,CNXoYbfKxMd,True,"Te atreves con estos 3 ejercicios en casa? 💥 

🏆 Fortalece tu abdomen completando 1 minuto de cada ejercicio

🔥 Repite este circuito las veces que puedas!

#abdomen #abdominales #ejerciciosencasa #fitnessgirl #workoutathome",0,139,1617808156.0,,https://instagram.flba2-1.fna.fbcdn.net/v/t51.2885-15/169210174_146549870719080_7313170996462483236_n.jpg?stp=dst-jpg_e35&_nc_ht=instagram.flba2-1.fna.fbcdn.net&_nc_cat=100&_nc_ohc=kk8BH05SRkgAX-sRGaY&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AfC_PlVtpQ6CYkj5Z_p3bOSihqn8-xhqnyRFgoy9HYzL0g&oe=65E56C33&_nc_sid=8b3546,False,deporloversteam,222414.0,140.0
9934791,der_landgraf,CmM3FA4rAy6,False,"one of a kind
🌅

#Mercedes #AMG #CLS #ShootingBrake #X218 #design #futureclassic #oneofakind #sundown #beach #nordsee #northsea #denmark #rømø #MeinMercedesBenz",25,916,1671133837.0,"{'id': '252083052', 'has_public_page': True, 'name': 'Lakolk Strand, Rømø', 'slug': 'lakolk-strand-rm'}",https://instagram.flba2-1.fna.fbcdn.net/v/t51.2885-15/320032961_695114182245997_7766467182022962381_n.jpg?stp=dst-jpg_e35_s1080x1080&_nc_ht=instagram.flba2-1.fna.fbcdn.net&_nc_cat=101&_nc_ohc=HCtC40tziw4AX9J2qXW&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AfA9n38_J0DtgW72dSP-zU_E-7Em_MbuDkNtS-Kmp7Ui2g&oe=65E801B3&_nc_sid=8b3546,False,der_landgraf,154875.0,2451.0
233206014,designdecor,CHYygZsj97q,False,"Quem gosta de uma proposta mais escura? 
Projeto @depaulaenobrega",15,466,1604962100.0,"{'id': '213119086', 'has_public_page': True, 'name': 'Natal, Rio Grande do Norte', 'slug': 'natal-rio-grande-do-norte'}",https://instagram.flba2-1.fna.fbcdn.net/v/t51.2885-15/124472312_184900709850817_8994305396326157233_n.jpg?stp=dst-jpg_e35&_nc_ht=instagram.flba2-1.fna.fbcdn.net&_nc_cat=101&_nc_ohc=5aT4ZdBnbrUAX-KGS8k&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AfAWKSI6jH8ICzqYgCBYgEUSwOAH-byDo3VIDnRWcEupOA&oe=65E8D9A7&_nc_sid=8b3546,False,designdecor,195094.0,834.0
2979242389,destinationwolf,Ceq2tTQOWQE,True,"Reality of Little Venice vs Instagram 😅😅😅

Tag your friend who is in love with Italy 🇮🇹 ⬇️

Via @lokalturist 

#italy #destinationwolf #tourists #travel #igtraveller #travelholic #travellers #travelpic #mytravelgram #traveladdict #travelgram #traveler #explore #viral #vacationwolf #eurotrip #beatifouldestinations #earthpics #love #travelers",18,708,1654960535.0,,https://instagram.flhr13-1.fna.fbcdn.net/v/t51.2885-15/286978221_323052306696630_426778277691779729_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08&_nc_ht=instagram.flhr13-1.fna.fbcdn.net&_nc_cat=106&_nc_ohc=9Ez44s9mgcAAX9yJmPX&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AfBQE3g5DYxpDadXkzcIMCTrIVkFPJlTXp-XSXYn2fG9yg&oe=65E504AA&_nc_sid=8b3546,False,destinationwolf,351168.0,1.0
996122946,destination_wow,CUGoyUFJeiJ,False,"Lost in Glacier Park

#theadventurists",2,156,1632270311.0,"{'id': '213692596', 'has_public_page': True, 'name': 'Glacier National Park', 'slug': 'glacier-national-park'}",https://instagram.fcwb4-1.fna.fbcdn.net/v/t51.2885-15/242510486_3013634835516365_7524330494930134939_n.jpg?stp=dst-jpg_e35_s1080x1080&_nc_ht=instagram.fcwb4-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=4key4rNkJQkAX9ChlQv&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AfCgSiewznDiwLLi6BqIx1mBpUFl6nfaR1L4iybetH0P5A&oe=65E933F9&_nc_sid=8b3546,False,destination_wow,127782.0,96.0
25074859,devanondeck,C30Q7XBpEUd,False,"Season 2 𝗡𝗢𝗪 𝗟𝗜𝗩𝗘 [www.ondeck․la]

Introducing our soft-structured 6 panel cap, made from deeadstock vintage 90’s blanks. Would-be-discarded material reworked into a modern staple.

starring @ailrick.jr
shot by @mancygant 
styled from my closet
created @auteur.studios",488,4203,1708963234.0,"{'id': '1004701715', 'has_public_page': True, 'name': 'Shop Link in Bio', 'slug': 'shop-link-in-bio'}",https://instagram.fkiv3-1.fna.fbcdn.net/v/t51.2885-15/430133575_853544569862514_8201467535968357455_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=instagram.fkiv3-1.fna.fbcdn.net&_nc_cat=106&_nc_ohc=eHcMKo_SagcAX_SBHLc&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AfCfpY1DtVIBe27jWbDU6a-GNO8steguNIrygrY3oIPtig&oe=65E86B3A&_nc_sid=8b3546,True,devanondeck,545846.0,226.0
616063402,devourpower,C1HjQp2uGL8,True,"The BEST LASAGNA in NYC?! 🍝🗽🤤 The Lasagna Della Nonna from @marksoffmadison in the Flatiron District. Beautiful layers of bolognese ragu, béchamel, & parmesan cheese, slathered in creamy tomato sauce with a little pesto. Count me in 100% of the time! 👌 #DEVOURPOWER",12375,1080114,1703168012.0,"{'id': '104040678234362', 'has_public_page': True, 'name': ""Mark's Off Madison"", 'slug': 'marks-off-madison'}",https://instagram.flba2-1.fna.fbcdn.net/v/t51.2885-15/412349449_1387899888599849_7614522018866095590_n.jpg?stp=dst-jpg_e15&_nc_ht=instagram.flba2-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=nfNrGozKw-EAX8ixAWZ&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AfB7kI5gMCNft91thtf3lK0-19BuIti2Vl0Jyb_1jcgpww&oe=65E568CD&_nc_sid=8b3546,False,devourpower,1846940.0,1641.0
29440194,dguttenfelder,C3-XySxtj97,True,"Ukraine March 2024

(Kim Gordon on repeat. Her newest music, made at age 70) 🔥",22,1587,1709302433.0,,https://scontent-lhr8-1.cdninstagram.com/v/t51.2885-15/431074571_413056337751247_1397677750213284311_n.jpg?stp=dst-jpg_e15&_nc_ht=scontent-lhr8-1.cdninstagram.com&_nc_cat=107&_nc_ohc=uYXHV3uFwP4AX8aEMgW&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AfBB1g3mdjItUdMQ7qhoDYGvIvMaaK9appW3mhzv9w7zgQ&oe=65E549F2&_nc_sid=8b3546,False,dguttenfelder,1158533.0,4245.0
44662614,diegobarrueco,C3-zr-XNpEO,False,"⚪️⚪️⚪️BLANKS, available on our website @almost____home",29,2736,1709317003.0,,https://scontent-lhr6-2.cdninstagram.com/v/t51.2885-15/430326395_943073150734840_4492644644565629411_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=scontent-lhr6-2.cdninstagram.com&_nc_cat=104&_nc_ohc=JjctoFUloAsAX87I2HX&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AfCmJ3wOc1QWsL5cbMomUP75Y3BTUVrqlXCrvGVwDA1FFg&oe=65E85E5C&_nc_sid=8b3546,True,diegobarrueco,459007.0,1417.0
188339161,digernes,BOfO_STl4ng,False,"After completing our trek in the Annapurna Range, we decided to fly over our trekking route to grasp the distance we traveled on foot.",89,5301,1482771792.0,"{'id': '251253525', 'has_public_page': True, 'name': 'Annapurna Range, Nepal', 'slug': 'annapurna-range-nepal'}",https://instagram.flhr13-1.fna.fbcdn.net/v/t51.2885-15/15625390_1710938279217113_5116248704663158784_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=instagram.flhr13-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=bq9vk6TZ1_0AX8FZQcG&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AfBuHznFmSXsOQv6WvDMjSoCIIRtyJzbdTxLEvCeWKI6SA&oe=65E87AD5&_nc_sid=8b3546,False,digernes,145186.0,320.0
521479580,vogueindia,Cj9zvWvLzZp,False,"“In the rest of the world, so many different forms of celebrity do exist. Let's just say things are changing. We are the pioneers of the new era and making way for a different kind of celebrity or role models here. And I think we're here to stay,” says #Vogue India’s #October digital cover star Diipa Büller-Khosla (@diipakhosla). Read the full interview at the link in bio. 

Photographer: Bikramjit Bose (@thebadlydrawnboy)
Head of Editorial Content: Megha Kapoor (@meghakapoor)
Stylist: Rupangi Grover (@rupangigrover)
Video: Kris Black (@krisblackk)
Art Direction: Aishwaryashree (@aishwaryashree)
Words by: Shriya Zamindar (@shriyazamindar)
Hair & Makeup Artist: Mitesh Rajani (@miteshrajani)
Bookings Editor: Savio Gerhart (@gerhartsavio)
Entertainment director: Megha Mehta (@magzmehta)
Blazer @rajeshpratapsinghworks. Shirt @massimodutti. Trousers @burberry. Necklace, rings; all @cartier",241,66716,1666333803.0,,https://instagram.fsvq2-1.fna.fbcdn.net/v/t51.2885-15/312063540_220050370349187_7962590473484699505_n.jpg?stp=dst-jpg_e15&_nc_ht=instagram.fsvq2-1.fna.fbcdn.net&_nc_cat=103&_nc_ohc=3l-VwJSGT_YAX-KkEsY&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AfBpWaDUyMvkkxs-5tUzBJRvV0lszIOKTraRNE3fz-FXjA&oe=65E51879&_nc_sid=8b3546,True,,,
282004016,diipakhosla,C3NDlOHOH7e,True,"Grateful & honoured for the invitation to join the the 33rd Women in Business conference of THE Harvard Business School!!! @hbswomen @harvardhbs 

As any Indian girl my parents would have loved for me to attend Harvard, but life turned out differently…

Little did I know my baby @indewild would take me to speak at Harvard Business School to 900+ students of the MBA class.🥹♥️",564,140617,1707648182.0,,https://instagram.fsvq2-2.fna.fbcdn.net/v/t51.2885-15/426175198_731955398911756_7541649282543470939_n.jpg?stp=dst-jpg_e15&_nc_ht=instagram.fsvq2-2.fna.fbcdn.net&_nc_cat=104&_nc_ohc=IZXSTmxZpCIAX9kS3hF&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AfBLicorOdXImQL5he90Gyaa1ovmm_EaxEd6-5O4z9TyeA&oe=65E51DE7&_nc_sid=8b3546,False,diipakhosla,2105859.0,997.0
207401934,diogopicarra,C3-Pe2_Imxy,False,"🔹 01.03.2024 “acordei sentimental…sei que nunca estive só.” 🔹 SNTMNTL é todo vosso, já disponível em todas as plataformas 😭💔",208,7065,1709298021.0,,https://instagram.flba2-1.fna.fbcdn.net/v/t39.30808-6/428519425_18415705252041935_7364604764810055783_n.jpg?stp=dst-jpg_e35_s1080x1080_sh0.08&_nc_ht=instagram.flba2-1.fna.fbcdn.net&_nc_cat=111&_nc_ohc=9WyhpQNpah0AX80gWgl&edm=AOQ1c0wAAAAA&ccb=7-5&oh=00_AfDLT2vkScXoJWODlignLF2J7gSOYdTFJXBGXy57Rlh-hQ&oe=65E957ED&_nc_sid=8b3546,True,diogopicarra,646535.0,2225.0
32062007,disney_nuts,C0ScxLgLscx,False,"One from last night's visit to Epcot and loving the The Journey of Water Inspired by Moana area..
...
.
.
.
.
.

#Disney #DisneyWorld #DisneyParks #waltdisneyworld #Orlando #Florida #disneyphotography #experiencekissimmee #disneyresort #disney_nuts #disneynuts #thejourneyduo #mohana #journeyofwater #Epcot #disneynightpictures #disneyphotography #longexposure",43,13378,1701386141.0,"{'id': '159633136', 'has_public_page': True, 'name': 'EPCOT', 'slug': 'epcot'}",https://instagram.flhr13-1.fna.fbcdn.net/v/t39.30808-6/407264288_18411153355062008_6799881456309893452_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08&_nc_ht=instagram.flhr13-1.fna.fbcdn.net&_nc_cat=108&_nc_ohc=HFEbZYwVuioAX9dI5ck&edm=AOQ1c0wAAAAA&ccb=7-5&oh=00_AfB2WBwu8ppP8UrcdNc0yO-0STq4406kN0dTJnYTp_kf5w&oe=65E8F6E1&_nc_sid=8b3546,False,disney_nuts,201557.0,925.0
22609132,doctor.mike,C30nfxqpYfP,True,Watch before you consider a “MedSpa” visit @thecheckuppodcast @beatriz.amma Thank you for sharing your story 🙏🏼👏🏼,524,35534,1708975383.0,"{'id': '212988663', 'has_public_page': True, 'name': 'New York, New York', 'slug': 'new-york-new-york'}",https://instagram.flhr13-1.fna.fbcdn.net/v/t51.2885-15/429915747_701186495540707_8182155958341077056_n.jpg?stp=dst-jpg_e15&_nc_ht=instagram.flhr13-1.fna.fbcdn.net&_nc_cat=107&_nc_ohc=GZpusYJNQBYAX_S-SGR&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AfDkyYi_IOGRrb50VjrIoeafDeK_jUeWKO09ZiyfRVp-ow&oe=65E527AA&_nc_sid=8b3546,False,doctor.mike,4465420.0,675.0
57932761775,unplanned__podcast,C3xmNxUx4P3,True,Episode 55 with Dr.Mike is live! Available on all platforms! #unplannedpodcast,87,15758,1708873825.0,,https://instagram.flhr13-1.fna.fbcdn.net/v/t51.2885-15/429577586_385561527552144_7404887030713808466_n.jpg?stp=dst-jpg_e15&_nc_ht=instagram.flhr13-1.fna.fbcdn.net&_nc_cat=100&_nc_ohc=dS8-Yd6IbKcAX-VB05R&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AfC3EW0T_GfGBwPA-nu3dgAwK47s6LA4wg9VPegwFK6CFQ&oe=65E586D6&_nc_sid=8b3546,False,,,
299371677,doentesporfutebol,C4B24q5LRzF,True,"O Santa Cruz venceu o Central por 1x0, garantiu vaga para a semifinal do Pernambucano e está de volta a Série D em 2025.

O Arruda foi à loucura!!!!!! 

📹 Felipe Ruiz",75,2382,1709419350.0,,https://instagram.flba2-1.fna.fbcdn.net/v/t51.2885-15/430721747_429921656128463_8973819841977349736_n.jpg?stp=dst-jpg_e15&_nc_ht=instagram.flba2-1.fna.fbcdn.net&_nc_cat=111&_nc_ohc=V1hPBX-2oIQAX8fUd_5&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AfBsh4yxH5pJMUJaJcJQP_Fl8Phul7dl_47C03TQBGHI3w&oe=65E540C2&_nc_sid=8b3546,False,doentesporfutebol,1704979.0,2554.0
29692335,doina,Cm_4oFPN49h,False,"The English version is now out on @voguefrance 🍇 Link in my bio 🫶🏻 Thank you @marie.perier for not just covering our special day, but also letting me spread the word about my little home country 🇲🇩 
📸 @arturroscolotenco",212,8977,1672845925.0,"{'id': '248082077', 'has_public_page': True, 'name': 'Et Cetera', 'slug': 'et-cetera'}",https://instagram.flba2-1.fna.fbcdn.net/v/t51.2885-15/323693762_858699291876044_2600418475671354485_n.jpg?stp=dst-jpg_e35_s1080x1080&_nc_ht=instagram.flba2-1.fna.fbcdn.net&_nc_cat=108&_nc_ohc=QMyPv1-ZyA0AX_ZiHFm&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AfBdcLjDuZ9ChJzi1o0GWz-5sJqNemOdk6WRnxM7DnVlew&oe=65E83A68&_nc_sid=8b3546,True,doina,1384082.0,1070.0
298910286,donnahaymagazine,Cx95JtRLc16,True,"Super excited to share that my new book Even More Basics to Brilliance is on sale today! 
This book follows my favourite format - showing you all the tips, tricks and shortcuts to master a basic recipe followed by the simple switch-up to make one basic recipe even more brilliant! 
Some of my faves include my highly addictive crispy chilli oil, Asian beef short ribs, the most comforting mac and cheese plus the sweetness you need to add to your life - lemon drizzle cake, cinnamon scrolls and the silkiest chocolate mousse. I absolutely loved putting this book together so I hope you love it as much as I do. Tap the link in bio to shop. Happy Cooking! D.x

#cookbook",13,1114,1696401439.0,,https://scontent-lhr8-1.cdninstagram.com/v/t51.2885-15/418630425_1108642693655055_3844242501858928598_n.jpg?stp=dst-jpg_e15&_nc_ht=scontent-lhr8-1.cdninstagram.com&_nc_cat=103&_nc_ohc=f0M_1gk6a0QAX_B-NOA&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AfB0_THO59ZJ6GaBf5z_dCdbEpwI-xiFdFTfat65F1wegw&oe=65E537C9&_nc_sid=8b3546,False,donnahaymagazine,447318.0,82.0
1843380,dotzsoh,C4AspWcP00t,True,"always love flying & exploring the world ✨🌎✈️📷🥂✨ this time I recorded my journey with @insta360 Go3 on @turkishairlines flight up in the sky 
#insta360go3 #nomaskingtapeneeded #turkishairlines 

🎞️ @dotzsoh  @dotzsoh2 
#insta360 #insta360mysg #insta360sg #travelblogger #turkishairlinesbusinessclass",250,15821,1709380479.0,"{'id': '105565836144069', 'has_public_page': True, 'name': 'Singapore', 'slug': 'singapore'}",https://instagram.flba2-1.fna.fbcdn.net/v/t51.2885-15/430453742_1077312426840538_5724451821796994462_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08&_nc_ht=instagram.flba2-1.fna.fbcdn.net&_nc_cat=110&_nc_ohc=quTsl2WRGBkAX8ikPsB&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AfC3KN6mDCWmjmvME4PgcXviius-OANAaPH1x2sSgdGdIg&oe=65E53A64&_nc_sid=8b3546,False,dotzsoh,1222251.0,362.0
291322567,drewtrush,Cu65dPCgEq2,True,"Cat Nap.
•
Did you notice anything odd about this lion? 😳
•
I get asked all the time whether or not I bait my camera traps. My answer is that if you can find a place that the animal wants to go naturally, you’re way better off than trying to convince a wild animal to go somewhere you want it to you. In this instance, if you can find where they want to sleep you know you’re onto something good.
•
#catsofinstagram #cats #lions #wildlifephotography #wildlifeplanet #nature #naturelovers",56,2444,1689858592.0,,https://instagram.fkiv3-1.fna.fbcdn.net/v/t51.2885-15/361614227_1312292346036153_5571147707214471379_n.jpg?stp=dst-jpg_e15&_nc_ht=instagram.fkiv3-1.fna.fbcdn.net&_nc_cat=109&_nc_ohc=smX5bjef1IQAX8zruWB&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AfArHVwBMiZ5CmBlaIQPSVmgwnqB0AJp0TOL0Few0rfyRw&oe=65E58473&_nc_sid=8b3546,False,drewtrush,264357.0,0.0
15040709,dulceida,CplQd0hIxDO,False,"que bonita noche, nuestra noche, la de todos 🤍 @premiosidolo 🤍 Vestidazo como siempre de @zegarciaoficial 🫧",767,92381,1678394905.0,,https://instagram.fkiv3-1.fna.fbcdn.net/v/t51.2885-15/334396018_1602787560143769_1737322185041379428_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=instagram.fkiv3-1.fna.fbcdn.net&_nc_cat=109&_nc_ohc=z-RSDqVYDcwAX_rvp9a&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AfCuuyEngfUk6MA5bMmpklBJ67EnaHpTWRCud8mL-TR24A&oe=65E7DF01&_nc_sid=8b3546,True,dulceida,3399895.0,966.0
530162190,dunk,C4Bfim_vNy7,False,who you got?🫣 (via @zgvisualz),770,12720,1709407103.0,,https://instagram.flhr13-1.fna.fbcdn.net/v/t39.30808-6/428691710_18428869960050191_6053972703789231777_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08&_nc_ht=instagram.flhr13-1.fna.fbcdn.net&_nc_cat=1&_nc_ohc=YCPjwZRsdiUAX9HL2Vo&edm=AOQ1c0wAAAAA&ccb=7-5&oh=00_AfAyQeLK0hLgRKRwsaFC3qn4gSD24FNls_LLZp4Oal1mkA&oe=65E81BC1&_nc_sid=8b3546,False,dunk,2949324.0,1643.0
187621798,eatandshout,_W_sn1HB-I,False,"ด้วยความรักในอาหาร (อร่อย) และอยากบอกต่อ @eatandshout จึงเกิดขึ้นเมื่อปี 2012 โดยเป็นที่รู้จักกันในกลุ่มเพื่อนเล็กๆ แล้วก็เริ่มมีคนรู้จักและติดตามมากขึ้นเรื่อยๆ จึงกลายเป็นแรงผลักดันในการค้นหาอาหารอร่อยจากทั่วโลกมาแบ่งปัน จนเมื่อสัปดาห์ก่อน Eat & Shout ได้ก้าวมาไกลอีกขั้น เมื่อได้รับรางวัล 🏆 Top Food Influencer จากเวที Influence Asia 2015 @influenceasia เราดีใจและภูมิใจมาก ที่มีคนเห็นความตั้งใจของเรา ☺️
🍴 Eat & Shout จะไม่มีทางก้าวมาได้ไกลขนาดนี้หากปราศจากครอบครัว เพื่อนๆ ที่มักชวนกันไปชิมอาหารอร่อยๆเสมอ รวมถึงร้านอาหารต่างๆ ที่เชิญไปรีวิว เปิดโลกให้เรารู้จักกับอาหารที่หลากหลายมากขึ้น ที่สำคัญที่สุดคือ Follower ทุกท่านที่ให้การสนับสนุน รวมถึงตามเราไปชิม ขอบคุณทุกท่านจากใจจริงค่ะ 😍 และที่ลืมไม่ได้คือเพื่อนร่วมอุดมการณ์พี่ @itan และ @ppgallery สำหรับกำลังใจ คำแนะนำต่างๆ และภาพสวยๆ จากในงาน ขอบคุณมากค่ะ 😊🙏❤️
#eatandshout #Thailand #eatandshoutsg",100,1923,1450283084.0,"{'id': '1740420', 'has_public_page': True, 'name': 'Suntec Singapore Convention & Exhibition Centre', 'slug': 'suntec-singapore-convention-exhibition-centre'}",https://scontent-gru2-1.cdninstagram.com/v/t51.2885-15/12356413_1643622022567449_1385529305_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-gru2-1.cdninstagram.com&_nc_cat=109&_nc_ohc=iRPgefcsqmIAX_slmsO&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AfCc0lfDezJBoX1FC7nhQp2JrJdT9rdSV-24vmm-6qepBA&oe=65E91F98&_nc_sid=8b3546,False,eatandshout,475224.0,326.0
57518009129,thestandard.life,Czff-gbLY2w,True,"เมื่อเราหันไปถามนักกินในวงการคนไหนว่าจะชวน ‘โบว์ลิ่ง  Eat & Shout’ ไปลุยกินอะไรดี ทุกคนต่างพูดเป็นเสียงเดียวกันว่า “คนนี้สายเนื้อตัวจริง!” 

วันนี้เราจึงจะพาไปดูกันว่า หากมีเวลาเพียง 4 ชั่วโมง โบว์ลิ่ง-ชลทิพย์ ระยามาศ จะเลือกพุ่งไปนั่งกินเนื้อที่ร้านไหนบ้าง ใน ‘4 HOURS LIFE with โบว์ลิ่ง Eat & Shout’ กับ 11 ร้านเนื้อที่อยากแนะนำสำหรับสาย Beef Lover!

(อ่านบทความฉบับเต็มได้บนเว็บไซต์ คลิกลิงก์บน Bio)

#4HOURS #THESTANDARDLIFE #THEURBANGUIDETOWELLBEING #eatandshout #พี่เชาท์พากินพาเที่ยว",11,909,1699676686.0,,https://scontent-gru2-2.cdninstagram.com/v/t51.2885-15/400775244_356665523508138_1408810427669086656_n.jpg?stp=dst-jpg_e15_fr_p1080x1080&_nc_ht=scontent-gru2-2.cdninstagram.com&_nc_cat=106&_nc_ohc=4umsfASbs_MAX9pqKbc&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AfDgu8hwvQORfPiywCEEOmHWOJ_m2Y4JfyPdO8PZ1Y5keg&oe=65E5775F&_nc_sid=8b3546,False,,,
289386673,eatfamous,CqlgAZJppks,True,"Are you looking for some of the best BBQ on the planet? Then you need to take a trip to Houston, Texas. Now Houston has deep BBQ roots and is even noted as the birthplace of brisket, so you already know there are going to be a bunch of BBQ spots claiming to wear the crown at every turn. So to help you navigate your trip to H-Town here were some of my favourites spots, and menu items. Huge shoutout to the @visit_houston team for helping me explore this food lover’s heaven on earth. And thanks to @thecuriouscreature for taking on this task with me and keeping up at every tray lol.
Also thanks to all of the BBQ spots who welcomed us with open arms and sent me home with a full belly! 

Did I miss any spots? What’s your favourite BBQ spot in Houston? 
1) @truth_bbq 
2) @killensbbq 
3) @bloodbrosbbq 
4) @gatlinsbarbecue 
5) @thepitroom",2754,117931,1680551272.0,"{'id': '212962809', 'has_public_page': True, 'name': 'Houston, Texas', 'slug': 'houston-texas'}",https://instagram.flhr13-1.fna.fbcdn.net/v/t51.2885-15/339321577_3489750781347932_6614630066933745715_n.jpg?stp=dst-jpg_e15_fr_p1080x1080&_nc_ht=instagram.flhr13-1.fna.fbcdn.net&_nc_cat=108&_nc_ohc=yAuvG9y04ugAX_nFB8h&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AfC7EXveJb4j9MjpaKjOLkweY7YSC9Ksf32_M6EdQvJa4Q&oe=65E51921&_nc_sid=8b3546,False,eatfamous,282473.0,3135.0
60000249142,thegoodstuffctv,C3GWTDTOVDt,True,"@misslikklemores is Toronto’s first haute Caribbean-influenced experience. ✨ @eatfamous and @mary_berg3 share their delicious and unique lobster chow mein. 🦞

#MissLikklemores #TorontoRestaurants
#eatfamous",54,516,1707422616.0,,https://instagram.flhr13-1.fna.fbcdn.net/v/t51.2885-15/425947208_274340152168507_2769873900533611367_n.jpg?stp=dst-jpg_e15_fr_p1080x1080&_nc_ht=instagram.flhr13-1.fna.fbcdn.net&_nc_cat=107&_nc_ohc=-Mrmh46m1F4AX9iEXGn&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AfA0Epy5Eu_m_gbqviFMxm8llfcgdFA6LL_1QzyTNb_eqg&oe=65E51861&_nc_sid=8b3546,False,,,
931175774,eatingnyc,C38Y0R1xouq,True,You better believe we did that bang bang too. Stay tuned for part ✌️#eatingnyc #postcard #glutenfree #glutenfreebakery #fruitsando #eggsando #katsu,15,370,1709235826.0,"{'id': '111524370253665', 'has_public_page': True, 'name': 'Nami Nori', 'slug': 'nami-nori'}",https://instagram.flba2-1.fna.fbcdn.net/v/t51.2885-15/430154043_1623244538483320_9117099548702708944_n.jpg?stp=dst-jpg_e15&_nc_ht=instagram.flba2-1.fna.fbcdn.net&_nc_cat=104&_nc_ohc=Fhm8R4nwmekAX_x3xp8&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AfD1LNUuU8-Up1FnmBRtzvCZnhxyxqDFro8bz1xueN8ddQ&oe=65E570AB&_nc_sid=8b3546,False,eatingnyc,308500.0,762.0
362444792,eddypinto_,C29p0VKKHWK,False,Last day of hunting season 🪶,3,86,1707130790.0,"{'id': '294066332', 'has_public_page': True, 'name': 'Montenero Val Cocchiara', 'slug': 'montenero-val-cocchiara'}",https://instagram.flba2-1.fna.fbcdn.net/v/t51.2885-15/424953809_3657362297878224_6985851023517279291_n.jpg?stp=dst-jpg_e15_fr_p1080x1080&_nc_ht=instagram.flba2-1.fna.fbcdn.net&_nc_cat=100&_nc_ohc=UypsBzdK9NsAX8INYTA&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AfDV19eU6tnz43CVWGPakMKMRwj_biORKgHXdlwUdEJkmg&oe=65E5195D&_nc_sid=8b3546,True,eddypinto_,238664.0,4576.0
9441276345,bunker.depot,C2h8PC8op_M,True,"Chain stitch ⛓️🫡 
Felici di annunciarvi che da ora in poi i nostri jeans #levis  avranno l’orlo originale con la catenella ,mai più orli brutti e jeans lunghi , da oggi tutto su misura 🫡
Presto offriremo  il servizio di rifacimento dell orlo e della lunghezza dei vostri jeans 🫡🫡🫡",2,120,1706201153.0,,https://instagram.flba2-1.fna.fbcdn.net/v/t51.2885-15/420887530_2302992249890933_4289792670608946751_n.jpg?stp=dst-jpg_e15_fr_p1080x1080&_nc_ht=instagram.flba2-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=esQNCiC53BcAX8jcOGr&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AfBojD8-FV4JL84EGEGsH9R9ZvVZjw4g9qfyy6icRuM1_Q&oe=65E58670&_nc_sid=8b3546,False,,,
